cve_id,description,source,is_cellular_related,detailed_description,predicted_user_symptoms
CVE-2023-32806," 2023Oct 2023CVE-2023-20823MEDIUMIPCN/AN/ASep 2023N/ACVE-2023-20824MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20825MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20827MEDIUMCELLULARN/AN/ASep 2023N/ACVE-2023-20833MEDIUMTRUSTN/AN/ASep 2023N/ACVE-2023-20836MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20837MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-32806MEDIUMWIFIOSN/ASep 2023N/ACVE-2023-32807MEDIUMWIFIN/AN/ASep 2023N/A131 of 387 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable, for instan",https://www.chipsets.org/devices/1480,True,"In wlan driver, there is a possible out of bounds write due to improper input validation. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS07441589; Issue ID: ALPS07441589.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice occasional slowdowns in Wi-Fi connectivity, especially when multiple applications are accessing the network simultaneously.
- Sporadic increases in latency during online gaming or video streaming, leading to minor buffering or lag.

#### **Moderate:**
- Users experience intermittent Wi-Fi"
CVE-2023-32807,"/ASep 2023N/ACVE-2023-20824MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20825MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20827MEDIUMCELLULARN/AN/ASep 2023N/ACVE-2023-20833MEDIUMTRUSTN/AN/ASep 2023N/ACVE-2023-20836MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-20837MEDIUMN/AN/AN/ASep 2023N/ACVE-2023-32806MEDIUMWIFIOSN/ASep 2023N/ACVE-2023-32807MEDIUMWIFIN/AN/ASep 2023N/A131 of 387 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable, for instance to assess risks if you are a Politica",https://www.chipsets.org/devices/1480,True,"In wlan service, there is a possible out of bounds read due to improper input validation. This could lead to local information disclosure with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS07588360; Issue ID: ALPS07588360.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice a slight delay when connecting to Wi-Fi networks, as the device attempts to handle improper input validation.
- Occasional minor lag or stuttering when using apps that heavily rely on Wi-Fi connectivity, such as streaming services or video calls.

#### **Moder"
CVE-2023-32825,Chipsets.orgDevice info | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities DeviceHonor Play 8TOverviewRelease Date (est.)Oct 2023ChipsetMT6833VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2023-32825MEDIUMN/AN/AN/ANov 2023N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of c,https://www.chipsets.org/devices/464,True,"In bluethooth service, there is a possible out of bounds reads due to improper input validation. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS07884130; Issue ID: ALPS07884130.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users notice minor glitches or delays when using Bluetooth-connected devices, such as headphones or speakers.
- Occasional interruptions in audio streaming over Bluetooth, with brief pauses or skips.

#### **Moderate:**
- Bluetooth connections to devices like smartwatches or fitness trackers drop"
CVE-2023-32834,gDevice info | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities DeviceHonor Play 8TOverviewRelease Date (est.)Oct 2023ChipsetMT6833VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2023-32825MEDIUMN/AN/AN/ANov 2023N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends withi,https://www.chipsets.org/devices/464,True,"In secmem, there is a possible memory corruption due to type confusion. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS08161762; Issue ID: ALPS08161762.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice occasional slowdowns in app performance, particularly when switching between apps that require system-level permissions.
- Slight delays in executing system-level tasks, such as accessing settings or managing permissions.

#### **Moderate:**
- Some users might experience unexpected app closures,"
CVE-2023-32835,ces Chipsets Vulnerabilities DeviceHonor Play 8TOverviewRelease Date (est.)Oct 2023ChipsetMT6833VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2023-32825MEDIUMN/AN/AN/ANov 2023N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained,https://www.chipsets.org/devices/464,True,"In keyinstall, there is a possible memory corruption due to type confusion. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS08157918; Issue ID: ALPS08157918.","### **Predicted User-Experienced Symptoms:**

Given the CVE description of a possible memory corruption due to type confusion in the keyinstall component, which could lead to local escalation of privilege, the following user symptoms might be observed:

#### **Mild:**
- Users might notice minor slowdowns in app performance, particularly those that require secure key"
CVE-2023-32840," 8TOverviewRelease Date (est.)Oct 2023ChipsetMT6833VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2023-32825MEDIUMN/AN/AN/ANov 2023N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for con",https://www.chipsets.org/devices/464,True,"In modem CCCI, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with System execution privileges needed. User interaction may be also needed for exploitation Patch ID: MOLY01138425; Issue ID: MOLY01138425 (MSV-862).","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice occasional slow data speeds when browsing the internet or using data-intensive applications.
- Minor delays in sending or receiving SMS messages, particularly when the device is under heavy network usage.

#### **Moderate:**
- Users could experience intermittent call drops, especially during"
CVE-2023-32841,"3VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2023-32825MEDIUMN/AN/AN/ANov 2023N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. Howe",https://www.chipsets.org/devices/464,True,"In 5G Modem, there is a possible system crash due to improper error handling. This could lead to remote denial of service when receiving malformed RRC messages, with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: MOLY01128524; Issue ID: MOLY01128524 (MSV-846).","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice occasional delays in establishing data connections, particularly when switching between network types (e.g., 4G to 5G).
- Brief interruptions in internet browsing or streaming services, which resolve without user intervention.

#### **Moderate:**
- Users experience"
CVE-2023-32842,"ComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2023-32825MEDIUMN/AN/AN/ANov 2023N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable infor",https://www.chipsets.org/devices/464,True,"In 5G Modem, there is a possible system crash due to improper error handling. This could lead to remote denial of service when receiving malformed RRC messages, with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: MOLY01130256; Issue ID: MOLY01130256 (MSV-848).","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice occasional delays in network-related tasks such as loading web pages or streaming content, particularly when switching between network types (e.g., 4G to 5G).
- Brief interruptions in data services that resolve themselves without user intervention.

#### **Moderate"
CVE-2023-32843,"ublished by AOSPCVE-2023-32825MEDIUMN/AN/AN/ANov 2023N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vu",https://www.chipsets.org/devices/464,True,"In 5G Modem, there is a possible system crash due to improper error handling. This could lead to remote denial of service when receiving malformed RRC messages, with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: MOLY01130204; Issue ID: MOLY01130204 (MSV-849).","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice occasional slowdowns in data speeds when connected to 5G networks, especially during high network traffic periods.
- Some users might experience brief interruptions in streaming services or online gaming, with temporary buffering or lag.

#### **Moderate:**
- Intermitt"
CVE-2023-32844,"N/ACVE-2023-32834HIGHN/AN/AN/ANov 2023Nov 2023CVE-2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individ",https://www.chipsets.org/devices/464,True,"In 5G Modem, there is a possible system crash due to improper error handling. This could lead to remote denial of service when receiving malformed RRC messages, with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: MOLY01128524; Issue ID: MOLY01130183 (MSV-850).","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice occasional slowdowns in data speeds, particularly when transitioning between network cells.
- Brief interruptions in streaming services or online gaming sessions, causing minor buffering or lag.

#### **Moderate:**
- Users experience intermittent call drops, especially during 5G calls"
CVE-2023-32845,"2023-32835HIGHTRUSTN/AN/ANov 2023Nov 2023CVE-2023-32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacc",https://www.chipsets.org/devices/464,True,"In 5G Modem, there is a possible system crash due to improper error handling. This could lead to remote denial of service when receiving malformed RRC messages, with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: MOLY01128524; Issue ID: MOLY01139296 (MSV-860).","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice occasional delays in connecting to 5G networks, especially when transitioning from 4G to 5G.
- Slightly slower data speeds when streaming video or downloading large files over 5G.

#### **Moderate:**
- Intermittent"
CVE-2023-32846,"32840MEDIUMCELLULARFIRMWAREN/ANov 2023N/ACVE-2023-32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/A134 of 513 row(s) shown.Rows per pagePage 1 of 14Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable, for instance to assess risks if you are a",https://www.chipsets.org/devices/464,True,"In 5G Modem, there is a possible system crash due to improper error handling. This could lead to remote denial of service when receiving malformed RRC messages, with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: MOLY01128524; Issue ID: MOLY01138453 (MSV-861).","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users notice occasional delays in establishing a connection when switching between different network types (e.g., 5G to 4G).
- Brief interruptions in data services that resolve quickly without user intervention.

#### **Moderate:**
- Users experience frequent call drops, particularly"
CVE-2023-32847,"32841HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32847HIGHAUDION/AN/ADec 2023Dec 2023CVE-2023-32849MEDIUMIPCN/AN/ADec 2023N/ACVE-2023-32850HIGHN/AN/AN/ADec 2023Dec 2023CVE-2023-32851HIGHN/AN/AN/ADec 2023Dec 2023130 of 513 row(s) shown.Rows per pagePage 1 of 13Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device t",https://www.chipsets.org/devices/6642,True,"In audio, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Patch ID: ALPS08241940; Issue ID: ALPS08241940.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice occasional glitches or distortions in audio playback during media consumption or calls.
- Volume controls might behave erratically, with unexpected changes in audio levels.

#### **Moderate:**
- Audio applications or features (e.g., voice assistants, music players)"
CVE-2023-32849,"VE-2023-32842HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32847HIGHAUDION/AN/ADec 2023Dec 2023CVE-2023-32849MEDIUMIPCN/AN/ADec 2023N/ACVE-2023-32850HIGHN/AN/AN/ADec 2023Dec 2023CVE-2023-32851HIGHN/AN/AN/ADec 2023Dec 2023130 of 513 row(s) shown.Rows per pagePage 1 of 13Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases wh",https://www.chipsets.org/devices/6642,True,"In cmdq, there is a possible out of bounds write due to type confusion. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS08161758; Issue ID: ALPS08161758.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice slight delays when opening or closing apps, especially those that require system-level permissions.
- Occasional minor glitches in the user interface, such as flickering or unresponsive touch inputs, might be observed.

#### **Moderate:**
- Some users might"
CVE-2023-32850,"2023Feb 2024CVE-2023-32843HIGHCELLULARFIRMWAREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32847HIGHAUDION/AN/ADec 2023Dec 2023CVE-2023-32849MEDIUMIPCN/AN/ADec 2023N/ACVE-2023-32850HIGHN/AN/AN/ADec 2023Dec 2023CVE-2023-32851HIGHN/AN/AN/ADec 2023Dec 2023130 of 513 row(s) shown.Rows per pagePage 1 of 13Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable, for i",https://www.chipsets.org/devices/6642,True,"In decoder, there is a possible out of bounds write due to an integer overflow. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Patch ID: ALPS08016659; Issue ID: ALPS08016659.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice minor glitches or delays when using apps that rely heavily on media decoding, such as video streaming services.
- Occasional app crashes or freezes when performing media-rich tasks, like viewing high-resolution images or videos.

#### **Moderate:**
- Users experience"
CVE-2023-32851,"AREN/ADec 2023Feb 2024CVE-2023-32844MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32845MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32846MEDIUMCELLULARFIRMWAREN/ADec 2023N/ACVE-2023-32847HIGHAUDION/AN/ADec 2023Dec 2023CVE-2023-32849MEDIUMIPCN/AN/ADec 2023N/ACVE-2023-32850HIGHN/AN/AN/ADec 2023Dec 2023CVE-2023-32851HIGHN/AN/AN/ADec 2023Dec 2023130 of 513 row(s) shown.Rows per pagePage 1 of 13Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. Our information is obtained from several vantage points, checked for consistency, and automatically cross-referenced. However, this process may not always yield reliable information. Do not use the information on a particular vulnerability, chipset or device to verify your individual exposure in cases where inaccuracies are inacceptable, for instance to assess risks if you are a Politi",https://www.chipsets.org/devices/6642,True,"In decoder, there is a possible out of bounds write due to a missing bounds check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is needed for exploitation. Patch ID: ALPS08016652; Issue ID: ALPS08016652.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice minor glitches or artifacts in media playback, such as brief video stuttering or audio desynchronization, especially when using apps that heavily rely on media decoding.
- Occasional slowdowns in app performance when interacting with media-rich content, such as photo galleries"
CVE-2023-32871,Chipsets.orgDevice info | Chipsets.orgChipsets.orgDevices Chipsets Vulnerabilities DeviceLava StormOverviewRelease Date (est.)Dec 2023ChipsetMT6833VulnerabilitiesHide legacy vulnerabilitiesIdSeverityComponentAffectsReported onPublished by manufacturerPublished by AOSPCVE-2023-32871HIGHN/AN/AN/AMay 2024May 2024CVE-2023-32872HIGHTRUSTN/AN/AJan 2024Jan 2024CVE-2023-32873HIGHTRUSTN/AN/AMay 2024May 2024CVE-2023-32874HIGHCELLULARFIRMWAREN/AJan 2024Jan 2024CVE-2023-32875MEDIUMTRUSTN/AN/AJan 2024N/ACVE-2023-32876MEDIUMTRUSTN/AN/AJan 2024N/ACVE-2023-32877MEDIUMN/AN/AN/AJan 2024N/ACVE-2023-32878MEDIUMN/AN/AN/AJan 2024N/ACVE-2023-32879MEDIUMN/AN/AN/AJan 2024N/ACVE-2023-32880MEDIUMN/AN/AN/AJan 2024N/A104 of 513 row(s) shown.Rows per pagePage 1 of 11Go to first pageGo to previous pageGo to next pageGo to last pageInformation reliabilityThe information on this website is intended to provide information on the big picture of chipset security and measure trends within the industry. O,https://www.chipsets.org/devices/6663,True,"In DA, there is a possible permission bypass due to an incorrect status check. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: ALPS08355514; Issue ID: ALPS08355514.","### **Predicted User-Experienced Symptoms:**

#### **Mild:**
- Users may notice unexpected app behavior, such as apps requesting permissions they did not previously require.
- Minor glitches in app functionality, such as settings not being saved or preferences being reset.

#### **Moderate:**
- Users experience difficulty accessing certain features or settings on their"
